,media_id,title,cover,badge,origin,tags,pub_time,season_id,is_finish,index_show,brief,cv,staff
1413,4315702,琴之森 第二季,http://i0.hdslb.com/bfs/bangumi/efcdc882a4230467befac1840310bd235659f59b.png,独家,其他,"音乐,治愈,励志",2019-01-28,26268,1,全12话,将遗弃在森林里的钢琴当做玩具而成长的主人公一之濑海，通过与曾被称作天才钢琴家的阿字野壮介以及拥有伟大钢琴家父亲的雨宫修平等人相遇，使自己的钢琴才能开花，并在之后挑战肖邦钢琴赛——描写的就是这样一个感人,"{'一之濑海': '齐藤壮马', '阿字野壮介': '诹访部顺一', '雨宫修平': '花江夏树', '庞威': '中村悠一', '雷夫·斯曼诺夫斯基': 'KENN', '丸山誉子': '悠木碧', '苏菲·奥梅索': '伊濑茉莉也', '卡罗·亚当斯基': '小西克幸', '平田光生': '丰永利行', '佐贺武士': '游佐浩二', '司马高太郎': '家中宏', '一之濑海（小学生）': '白石凉子', '雨宫修平（小学生）': '大地叶', '雨宫奈美惠': '三宅麻理惠', '亚理沙': '广桥凉', '金平大学': '熊井统子', '一之濑怜子': '坂本真绫', '雨宫洋一郎': '田中秀幸', 'J·J·塞罗': '岛田敏'}","{'监督': '中谷学', '系列监督': '铃木龙太郎', '总编剧': '伊丹秋 \\u002F 阿部美佳', '角色设计 \\u002F 总作画监督': '木野下澄江', '美术监督': '栫裕伦', '色彩设计': '吉村智惠', '摄影监督': '臼田睦', '编辑': '三岛章纪', '音响监督': '长崎行男', '音乐': '富贵晴美', '动画制作': 'GAINAX STUDIO', '制作': '琴之森动画Partners'}"
1414,645,我的妹妹是大阪大妈,http://i0.hdslb.com/bfs/bangumi/91643fa2563cafc02d09b7823521900cf1377aac.jpg,其他,其他,"萌系,搞笑,日常,泡面",2012-12-21,645,1,全13话,　因为家里的原因而分开居住十年之久的京介再次将要与与妹妹浪花居住在一起。出现在想着小时候妹妹的面容而满怀期待的京介的面前的是……从各种意义上都已经变了的妹妹。轻小说风格的角色和新颖的恶搞相结合的新感觉,"{'石原京介': '白石涼子', '石原浪花': '阿澄佳奈', '楓': '井口裕香'}","{'脚本': '石ダテコー太郎', '演出': '石ダテコー太郎', '动画制作': 'キャラクション'}"
1415,2796,不可思议星球的双胞胎公主 Gyu,http://i0.hdslb.com/bfs/bangumi/7607390cd6b1b5cea5dd069a6c4c36a95cf9ff04.jpg,其他,其他,"奇幻,战斗,少女,少儿",2006-04-01,2796,1,全52话,"不可思议星球是一个和平的星球，但是围绕着星球中心太阳王国的太阳光环，突然出现异变！这个星球中有
法音和莲音
法音和莲音
七个不同的国家，分别是太阳国，火焰国，水滴国，风车国，种子国，月亮国，宝石国，每","{'若吉': '升望', '艾丽莎贝塔': '丸山优子', '莎莎': '川崎惠理子', '嘉娜': '大浦冬华', '希芬': '加藤英美里', '多玛': '立花慎之介'}","{'脚本': '高橋ナツコ', '导演': '河本昇悟', '原画': '才田俊次', '系列构成': '中瀬理香', '演出': '水本葉月、大脊戸聡', '分镜': '水本葉月、大脊戸聡', '音乐': '中川幸太郎'}"
1416,126192,此花亭奇谭（中配）,http://i0.hdslb.com/bfs/bangumi/985117c4c5cce9fb0208e790554ad777c6956689.jpg,其他,其他,"萌系,日常,治愈",2018-08-17,25379,1,全12话,"侍奉神明的狐娘们工作的温泉旅馆“此花亭”。“此花绮谭”便是来此花葶服务的新人服务员柚，和围绕着柚的伙伴们的暖人心怀的故事。
服务员们想法只有一个。“不论真实身份是什么，不论是何等样人，客人就是神。”当","{'柚': 'V17-醋醋', '皋': 'V17-降温', '枣': 'V17-沐霏', '莲': 'V17-苏婉', '桐': 'V17- Kiyo', '樱': 'V17-十四', '瓜之介': '杨鸥', '小菊': '翁媛', '老乌龟': '谢添天', '沫那美': '冯骏骅', '木开花耶姬': '杨鸥', '山幸': '赵洋', '其他': 'V17-优优、小巫、V17-澜酱、赵筱峥'}","{'原作': '天乃咲哉（月刊Birz·幻冬舍Comics刊）', '监督': '冈本英树', '系列构成': '吉冈孝夫', '角色设计': '黑泽桂子', '音乐': '菊地创', '动画制作': 'Lerche', '配音导演': '翁媛', '制作': '此花亭奇谭制作委员会'}"
1417,4762,Ragnastrike Angels,http://i0.hdslb.com/bfs/bangumi/eb877c1a83301303cd4deb6c04463d2b9086434a.jpg,其他,游戏改,,2016-04-02,4762,1,全12话,"“可以喔，我会变大给你看的”
E.R.2035年。
突然出现的巨大生命体“费亚雷姆”。
人类大量投入了战斗型智能机器人“艾克提斯”以与之对抗，
但在身长超过50m的费亚雷姆那压倒性的力量面前仍处于无可","{'姉守绫乃': '黒沢ともよ', '美姫もか': '水瀬いのり', '那波ナギサ': '佐倉綾音', '华之宫伊月': '内田真礼', '東条ひなた': '渕上舞', '御堂かすみ バーネット': '悠木碧', '柊理緒': '中原麻衣', '埃莉诺·园田': '小清水亚美'}","{'脚本': '菊池たけし', '导演': '和田純一', '人物设定': '今西亨', '主题歌编曲': '千葉&quot;naotyu-&quot;直樹', '主题歌作词': '千葉真弓', '主题歌作曲': '千葉&quot;naotyu-&quot;直樹', '原作': 'ディンゴ、庄司竜也', '人物原案': '深崎暮人'}"
1418,2882,英雄传说 空之轨迹,http://i0.hdslb.com/bfs/bangumi/3587989290d6b11f89f7ac3616e43e5c7fdcd24b.jpg,其他,其他,"日常,奇幻,战斗",2011-11-25,2882,1,全2话,在经历革命后的新富饶时代，导力器技术相当发达，利用导力器技术所研发出来的各式各样的机械产品，为人们带来了便利的生活。渐渐地，导力器技术成为了能量的核心，也成为了日常生活中无可替代的存在。与此同时，部份,"{'艾丝蒂尔·布莱特': '神田朱未', '约修亚·布莱特': '斎賀みつき', '雪拉扎德·哈维': '塩山由佳', '提妲·拉赛尔': '今野宏美', '科洛蒂娅·冯·奥赛雷丝': '皆口裕子', '阿加特': '近藤孝行', '奥利维尔': '子安武人', '莱恩哈特': '绿川光', '..': '..'}","{'原作': 'Falcom', '监督': '橘正紀', '脚本': '上江洲誠', '分镜': '橘正紀、小島正幸', '演出': '橘正紀', '系列构成': '上江洲誠', '人物原案': 'Falcom', '人物设计': '野崎温子', '美术监督': '竹田悠介、丁樹禄', '总作画监督': '野崎温子', '作画监督': '長谷部敦志、服部聰志、下村一、諸貫哲朗、小美野雅彦', '机械设定': '安藤賢司', '音乐': '神藤由東大', '音响监督': 'たなかかずや', '摄影监督': '木村俊也', '动画制作': 'KINEMA CITRUS'}"
1419,5137,蒸汽男孩,http://i0.hdslb.com/bfs/bangumi/aa405f746cdeb4e094d46c6930d01b00725f6eee.jpg,其他,其他,,2004-07-17,5137,1,全1话,故事发生在19世纪工业革命时期的英国伦敦，在第一届世界博览会举办前夕，一个名叫“雷”的天才科学少年无意中得到了一种叫“蒸气球”的神秘发明，一个邪恶组织妄图夺回“蒸气球”控制世界，在此过程中“雷”结识了,"{'ジェームス・レイ・スチム': '鈴木杏', 'エドワード・スチム': '津嘉山正種'}","{'脚本': '村井さだゆき、大友克洋', '导演': '大友克洋', '总作画监督': '外丸達也', '色彩设计': '中内照美', '演出': '高木真司', '作画监督': '橋本敬史、粟田務', '美术监督': '木村真二'}"
1420,70612,精灵宝可梦：波尔凯尼恩与机巧的玛机雅娜,http://i0.hdslb.com/bfs/bangumi/ce73adea52812dff7d5c013c707bd9fa33c3cc12.jpg,其他,其他,"动画,奇幻,冒险",2017-11-11,12477,1,2017-11-11上映,小智和皮卡丘等一行伙伴在旅途中前行。某日，宝可梦波尔凯尼恩从天而降并被迫与小智锁在了一起。波尔凯尼恩与被人类伤害过的宝可梦们共同生活，因此非常讨厌人类，但这条神奇的锁链却让他们无法分开，奇妙的故事就此,{'山新、沈念如、张圣、阎么么、李璐、黎筱濛、郭盛、邢凯新、李璐、冯盛、杨凝、佟心竹': '山新、沈念如、张圣、阎么么、李璐、黎筱濛、郭盛、邢凯新、李璐、冯盛、杨凝、佟心竹'},"{'导演': '汤山邦彦', '编剧': '富冈淳广、田尻智'}"
1421,111892,苍翼默示录 Alter Memory,http://i0.hdslb.com/bfs/bangumi/8c2c8f70874144e3c2bf3bd553042d7e35c522c1.jpg,其他,其他,"战斗,架空",2013-10-08,4368,1,全12话,"突然降临的魔兽将人类逼入灭亡边缘，最终“六英雄”出现并将远古的力量“魔术”传给人类，通过使用魔术和科技结合开发出来的“术式”，人类在这场后来被称为“第一次魔道大战”的战争中逆转胜利。

然而战后，负责","{'诺爱尔·梵米利欧': '近藤佳奈子', '拉格纳·查·布拉德艾奇': '杉田智和、佐藤利奈', '雷琪儿‧阿尔卡特': '植田佳奈', '如月琴恩': '柿原徹也', '哈扎马': '中村悠一', '弥生椿': '今井麻美', '七夜诚': '磯村知美'}","{'脚本': '高橋龍也、三重野瞳', '导演': '橘秀樹', '原作': 'アークシステムワークス', '演出': '信田ユウ、江島泰男、土屋智義', '分镜': '名村英敏'}"
1422,5966,偶像大师灰姑娘剧场,http://i0.hdslb.com/bfs/bangumi/271ad3858e5f04d9a58b246ec01d2cd75c3a2c9a.jpg,其他,其他,"偶像,泡面",2017-04-04,5966,1,全26话,《灰姑娘剧场》是在灰姑娘手游中不定期连载的5格漫画，漫画内容会根据活动还有限定卡池来进行描写，主要的故事内容都是偶像们平时的生活和吐槽。,"{'岛村卯月': '大桥彩香', '涩谷凛': '福原绫香', '本田未央': '原纱友里', '赤城米莉亚': '黑泽知叶', '安娜史塔西亚': '上坂堇', '绪方智绘里': '大空直美', '神崎兰子': '内田真礼', '城崎莉嘉': '山本希望', '多田李衣菜': '青木琉璃子', '新田美波..': '新田美波..'}","{'导演': 'まんきゅう', '原作': 'バンダイナムコゲームス', '系列构成': 'まんきゅう', '动画制作': 'GATHERING'}"
1423,731,向阳素描,http://i0.hdslb.com/bfs/bangumi/image/a7ceab2a4cf54317e8861863aed9a0e7df9dd803.jpg,其他,其他,"萌系,日常,治愈",2007-01-11,731,1,全12话,主角是一位憧憬山吹高中美术科，并以优异的成绩入学的少女由乃。因为家中离学校很远，而住在学校校门前的公寓“向阳庄”。住在隔壁的是同学年的同学宫子而在各自房间正下方的是学姐寻和沙英。因为同住在向阳庄而变得,"{'沙英': '新谷良子', '宮子': '水橋かおり', '由乃': '阿澄佳奈', 'ヒロ': '後藤邑子', '桑原先生': '鈴木菜穂子', '吉野屋': '松来未祐', '夏目': '福圓美里', '校长': 'チョー', '圣光君': ''}","{'原作': ' 蒼樹うめ', '分镜': ' 新房昭之、尾石達也、石倉賢一、水野和則、高村和宏', '演出': ' 石倉賢一、尾石達也', '音乐': ' 菊谷知樹', '人物设定': ' 伊藤良明', '系列构成': ' 長谷川菜穂子', '美术监督': ' 飯島寿治', '色彩设计': ' 滝沢いづみ', '总作画监督': ' 伊藤良明', '作画监督': ' 潮月一也、西田美弥子、井上哲', '原画': ' 阿部厳一朗、守岡英行、武内宣之、尾石達也、今村亮、伊藤良明、沈宏', '主题歌演出': ' 大沼心', '企画': ' 太布尚弘、中山佳久、植田益朗', '系列监督': ' 上坪亮樹', '音响监督': ' 亀山俊樹', '特效': ' 酒井基', '制片人': ' 田中潤一朗、岩上敦宏', '制作': ' Aniplex、TBS、芳文社'}"
1424,3567,圣诞之吻SS OVA,http://i0.hdslb.com/bfs/bangumi/ac049233b83b8ccf2ab21af30115cc48b681fd23.jpg,其他,其他,"恋爱,校园,日常,治愈",2011-06-11,3567,1,全2话,アマガミ（Amagami）是2009年Enterbrain发售的、Play Station2用恋爱模拟游戏软件。又名甜蜜吻痕.已经动画化为2010七月新番.玩家在游戏中将化身为心灵受创的男主角，为在圣,"{'橘美也': '阿澄佳奈', '七咲逢': '野上由加奈', '森岛・L・遥': '伊藤静', '绚辻词': '名塚佳織', '中多纱江': '今野宏美', '棚町熏': '佐藤利奈', '樱井梨惠子': '新谷良子', '橘纯一': '斎藤桃子、前野智昭'}","{'原作': ' エンターブレイン', '导演': ' 平池芳正', '脚本': ' 木村暢、待田堂子', '分镜': ' 畑博之、木村隆一、篠原俊哉', '演出': ' 高島大輔、畑博之、仁昌寺義人', '音乐': ' 大森俊之', '人物原案': ' 高山箕犀', '人物设定': ' 合田浩章', '系列构成': ' 平池芳正', '作画监督': ' 梅津行則、三嶽理絵、清水貴子', '监修': ' 高山箕犀', '音响监督': ' 飯田里樹', '特效': ' サンジゲン', '动画制作': ' AIC', '别名': ' 甜蜜吻痕SS'}"
1425,5527,战国鸟兽戏画 ~甲~,http://i0.hdslb.com/bfs/bangumi/b1ca6d66fd00f16f13055f6de06b05f5bd9f22c2.jpg,独家,原创,泡面,2016-10-09,5527,1,全13话,家喻户晓的历史局面、平凡无奇的日常等等，将各种场面的战国武将比作动物描绘出来，在日本的历史中游乐的电视节目，即是《战国鸟兽戏画》。,"{'织田信长': '中村橋之助', '丰臣秀吉': '村井良大', '德川家康': '和田雅成', '森兰丸': '鳥越裕貴', '奥尔甘蒂诺': '石井智也', '加藤嘉明': '高橋直気', '胁坂安治': '深澤大河', '福岛正则': '長村航希', '加藤清正': '峯田大夢'}","{'脚本': '熊本浩武', '动画制作': 'ILCA', '官方网站': '\\u002F\\u002Fwww.kbc.co.jp\\u002Fscg\\u002F', '播放电视台': 'KBCテレビ', '其他电视台': '九州朝日放送、tvk、テレ玉、チバテレ、サンテレビ', 'Copyright': '©「戦国鳥獣戯画」製作委員会', '演出': '住田崇', '作画': 'ニイルセン'}"
1426,5345112,兽娘动物园 2,http://i0.hdslb.com/bfs/bangumi/6f91d0eda4def08546b0d35abf290f9a48e496eb.png,会员专享,其他,"萌系,奇幻,架空",2019-01-15,26295,1,全12话,"建造在这个世界中某个角落的超巨大综合动物园「加帕里公园」。那里出现了动物们变成人类姿态的不可思议现象……。
不知不觉被称为“朋友（friends）”的动物们，在公园里过着和平的生活。某天，朋友薮猫和狞","{'薮猫': '尾崎由香', '耳廓狐': '本宫佳奈', '浣熊': '小野早稀', '孩子': '石川由依', '狞猫': '小池理子', '幸运兽': '内田彩', '皇家企鹅': '佐佐木未来', '帝企鹅': '根本流风', '金图企鹅': '田村响华', '跳岩企鹅': '相羽爱奈', '汉波德企鹅': '筑田行子', '华美风鸟': '八木真白', '六线风鸟': '菅圆'}","{'原作 \\u002F 原案': 'Kemono Friends Project', '概念设计': '吉崎观音', '监督': '木村隆一', '系列构成 \\u002F 剧本': '增本拓也', 'CG监督': '谷口英男', '音响监督': '阿部信行', '音响效果': '今野康之', '音乐': '立山秋航', '动画制作人': '沼田心之介', '动画制作': 'Tomason'}"
1427,2012,天使怪盗,http://i0.hdslb.com/bfs/bangumi/ea4dbb4240f51b3f6ca763915782a8b28e368ba1.jpg,其他,其他,"奇幻,恋爱,神魔,少女",2003-04-03,2012,1,全26话,《天使怪盗》（D·N·ANGEL）是杉崎由绮琉于1997年在角川书店《月刊Asuka》杂志上连载的少女漫画，在2003年被改编为同名电视动画。动画已完结，共26集；漫画依然在连载中，是《月刊Asuka,"{'丹羽大助': '入野自由', 'ダーク・マウジー': '置鮎龍太郎', '原田梨紗': '浅野真澄', '日渡怜': '石田彰', 'ウィズ': '中山さら', '宮本むっしゅ': '宮本駿一'}","{'脚本': '荒川稔久', '导演': '羽原信義', '原作': '杉崎ゆきる', '演出': '榎本明広、羽原信義', '分镜': '後藤圭二、榎本明広、小坂春女、羽原信義', '人物设定': '山冈信一、山岡信一', '系列构成': '荒川稔久', '色彩设计': '关本美津子、関本美津子', '作画监督': '山本善哉、門之園恵美', '摄影监督': '广瀬胜利、広瀬勝利', '监修': '杉崎ゆきる'}"
1428,2678,轮回的拉格朗日,http://i0.hdslb.com/bfs/bangumi/f7c0c1241ac942dace480e6805786d37932578bf.jpg,其他,其他,"科幻,奇幻,机战,社团",2012-01-08,2678,1,全12话,平凡的地球少女京乃圆是一名发自内心喜爱故乡千叶县鸭川的大海的女子高中生她创立了「如果遇到有困难的人，就会伸出援助之手帮助他人」为中心、并且只有她一个部员的「鸭女Jersey部」，是一个现在依旧充满元气,"{'京乃圆': '石原夏織', '麦波': '茅野愛衣', '兰': '瀬戸麻沙美', '渡部えり': '田中理恵', 'デ・メトリオ・ル・ユリカノ': '伊瀬茉莉也', '上原はるか': '藤村歩', '高倉えりか': '南里侑香', '田所正蔵': '保村真', '芹沢颯太': '井口祐一'}","{'脚本': '菅正太郎、森田繁、待田堂子、野村祐一、大野木寛、梅原英司', '导演': '鈴木利正', '原作': 'Production I.G', '分镜': '鈴木利正', '演出': '近藤一英、博史池畠、鈴木利正、孫承希、小野勝巳', '音乐': '鈴木さえ子 TOMISIRO', '人物原案': '森沢晴行', '人物设定': '乘田拓茂 小林千鶴', '系列构成': '菅正太郎', '美术监督': '渡辺三千恵', '色彩设计': '関本美津子', '摄影监督': '青木隆'}"
1429,495,限制级杀手,http://i0.hdslb.com/bfs/bangumi/42c2776cca2382eb3405abb15ddf4928f72c4ca3.jpg,其他,其他,"搞笑,泡面",2013-10-10,495,1,全10话,"史上最帅气、同时也是最幽默的杀手登场了！杀人不眨眼的冷面杀手同时也是冷面笑将！且看这位坚守岗位的杀手大哥如何面对一心想复仇的竹箭美少女的追赶。充满时下最流行的爆点，令人捧腹的冷笑小剧场……

《限制级","{'五郎': '藤原啓治', '警长': '大川透', '杀手': '櫻井孝宏', '为父报仇的少女': '藤田咲', '弟子': '金田アキ'}","{'导演': '池ヶ谷 愛', '原作': 'タマちく.', '动画制作': 'オペラハウス'}"
1430,54992,魔法使的新娘 等待繁星之人（僅限台灣地區）,http://i0.hdslb.com/bfs/bangumi/afb560a8aa9f0d6885dd83f4943029d5ff314ae4.jpg,其他,其他,"恋爱,奇幻,魔法",2016-09-10,23356,1,全3话,漫畫中本篇故事的前日談作品，描述艾利亞斯·恩滋華斯的從前，以及尚未與其接觸的羽鳥智世幼年時代，是原著中沒有被描繪出的故事。  ,"{'羽鳥智世': '種崎敦美', '艾利亞斯': '竹內良太', '路茲': '內山昂輝', '喜兒琦': '遠藤綾', '安潔莉卡': '甲斐田裕子', '雨果': '久野美咲', '三浦理一': '櫻井孝宏'}","{'原作': 'ヤマザキコレ《魔法使的新娘》（MAG Garden刊）', '系列構成、監督': '長沼范裕', '劇本': '高羽彩', '角色設計、總作畫監督': '加藤寬崇', '次要角色設計': '橫田匡史', '小物設定設計': '長谷川早紀、幸田直子', '美術設定設計': '豬瀨幸惠（Alarcon）、田村盛揮（動畫工房婆娑羅）、日高綾美（動畫工房婆娑羅）、竹田悠介（Bamboo）', '色彩設計': '小針裕子', '美術監督': '竹田悠介（Bamboo）', '攝影監督': '鈴木麻予（T2 studio）', '特殊效果': '谷口久美子（Team Taniguchi）、荒畑步美（Team Taniguchi）', 'CGI監督': '須貝真也（Sublimation）', '3DCGI': 'Sublimation', '2D工作': '西谷知惠', '編輯': '今井大介（JAY FILM）', '音樂': '松本淳一', '音樂製作': 'FlyingDog', '音樂製作協力': 'BASiLiCA', '音響製作': 'Sound Team Don Juan', '動畫製作': 'WIT STUDIO', '製作': 'Production I.G'}"
1431,1153,GA 艺术科美术设计班,http://i0.hdslb.com/bfs/bangumi/e04823c5988e668353616ec7bd3a9f9f2d633ab7.jpg,其他,其他,"萌系,搞笑,日常,社团",2009-07-06,1153,1,全12话,"故事中以彩井高中美术班“GA”一年级学生当中充满个性的五个女学生为中心，描写她们点缀着各种美术知识的上课情况以及围绕着她们展开的欢闹学园生活。

其作者是参与过GBA游戏“公主联盟”人物设计的きゆづき","{'山口如月': '戸松遥', '大道 雅': '名塚佳織', '友兼': '泽城美雪', '野崎 奈三子': '堀江由衣', '野田 美希': '徳永愛', '芦原 千佳子': '神田朱未', '水渊': '小清水亚美', '鱼住': '小西克幸', '保村': '内藤玲'}","{'原作': ' きゆづきさとこ', '导演': ' 桜井弘明', '脚本': ' 待田堂子', '分镜': ' 初見浩一、植田洋一、玉川真人、桜井弘明、鈴木薫、岡本英樹', '演出': ' 鈴木薫、植田洋一、桜井弘明、岡本英樹、則座誠', '音乐': ' 安部純、武藤星児', '人物设定': ' 渡辺敦子', '系列构成': ' 待田堂子', '总作画监督': ' 中原清隆', '作画监督': ' 森悦史、石丸賢一、藤原未来夫、渡辺敦子、石野聡、古川英樹、神谷智大', '原画': ' 草間英興', '剪辑': ' 櫻井崇', '企画': ' 三浦亨、松本慶明、高谷与志人', '製作': ' ポニーキャニオン、avex entertainment、芳文社、マーベラス、読売テレビ、AIC', '音响监督': ' 蝦名恭範', '制片人': ' 小林宏之、斎藤朋之', '动画制作': ' AIC'}"
1432,1473,机神咆吼,http://i0.hdslb.com/bfs/bangumi/f4350a6a30eb8ef710c8bf3e57e60333693d5a3f.jpg,其他,其他,"科幻,架空",2006-05-18,1473,1,全12话,在一个魔术理论与科学共同繁荣进步的世界中，因魔导技术而发达繁荣到极点的大都市ArkhamCity正面临着恐怖的犯罪组织「Black Lodge」的强大威胁。由身为绝世无双大魔术师的最凶最恶魔人Mast,"{'艾尔·阿吉芙\\u002F艾尔·阿基夫\\u002F艾露·亚吉夫': '神田理江', 'Etheldreda': '神田理江', '艾尔莎': '佐藤美佳子', '霸道琉璃': ''}","{'脚本': '黒田洋介', '导演': '増尾昭一', '原作': 'Nitro+', '系列构成': '黒田洋介', '人物原案': 'Niθ', '作画监督': '神本兼利、堀内修', '分镜': '大畑晃一', '音乐': 'ZIZZ STUDIO'}"
1433,2070,推理之绊,http://i0.hdslb.com/bfs/bangumi/bf76f17f4065d87a6989e0532a0e71ae7183ab62.jpg,其他,其他,"奇幻,日常,智斗,推理",2002-10-01,2070,1,全25话,鸣海步是月臣学院的一年级学生，他的兄长鸣海清隆被称为“拥有神的头脑”。可是在两年前却神秘地失踪了。之前，他曾留言去寻找“诅咒之子”，但真相究竟如何至今没有人知道！鸣海步的智能丝毫不输于兄长，为了查明失,"{'鸣海步': '鈴村健一', '结崎雏乃': '浅野真澄', '鈴木': '岡田加奈子', '鳴海まどか': '三石琴乃', '高町亮子': '加藤ひとみ', '浅月香介': '草尾毅', '白長谷小夜子': '中原麻衣', '足立高子': '山田美穂', 'ハンターA': '鳥海浩輔'}","{'脚本': '小出克彦、高橋ナツコ、田中哲生', '导演': '金子伸吾', '原作': '水野英多、城平京', '分镜': '福田道生、京田知己', '音乐': '見岳章', '人物设定': '中山由美', '系列构成': '高橋ナツコ', '原画': '三浦貴博、朝来昭子'}"
1434,2425,棒球英豪 TV版,http://i0.hdslb.com/bfs/bangumi/705592eeecac2fdd19daa01d41eac34b5b191b82.jpg,其他,其他,"日常,少女,运动,热血",1985-03-25,2425,1,全101话,上杉达也（三矢雄二 配音）和上杉和也（难波圭一 配音）是一对孪生兄弟，与住在隔壁的浅仓南（日高法子 配音）从小一起长大。三人都进入了明青学园就读。虽为双胞胎，但达也和和也的性格全然相反。和也是学校女生,{},{}
1435,2079,翼神传说,http://i0.hdslb.com/bfs/bangumi/72028305eb31aa887ee8c0754f72047efb6cb1ce.jpg,独家,其他,热血,2002-01-21,2079,1,全26话,公元2012年，MU族在东京降下，当时的驻日美军和日本自卫队联合对其进行进攻并在后期使用了战术核武器，结果是惨败，MU族使用TOKYO JUPITER割断了东京与外界的一切联系，地球上的国家组成了地球,"{'神名绫人': '下野紘', '美嶋玲香': '坂本真綾', '紫東遙': '久川綾', '如月久远': '桑島法子', '九鬼正義': '大塚芳忠', '鳥飼守': '野島裕史', 'エルンスト・フォン・バーベム': '家弓家正', '亘理士郎': '内海賢二', '七森小夜子': '田中敦子'}","{'原作': ' BONES、出渕裕', '导演': ' 出渕裕', '脚本': ' 大野木寛、會川昇、小中千昭、磯光雄、出渕裕、榎戸洋司、高山文彦、大河内一楼', '分镜': ' 京田知己、磯光雄、増井壮一、安藤真裕、横山彰利、河森正治、出渕裕、村木靖、岡村天斎', '演出': ' 磯光雄、横山彰利、増井壮一、安藤真裕、村木靖、佐藤育郎、京田知己', '音乐': ' 橋本一子', '人物设定': ' 山田章博', '美术监督': ' 東潤一', '色彩设计': ' 中山しほ子', '作画监督': ' 入江泰浩、菅野宏紀、伊藤嘉之', '机械设定': ' 武半慎吾', '摄影监督': ' 大庭直之', '原画': ' 本田雄、中村豊、杉浦幸次、武半慎吾、磯光雄'}"
1436,28222851,Fate/Grand Order - 絕對魔獸戰線巴比倫尼亞 -（僅限台灣地區）,http://i0.hdslb.com/bfs/bangumi/f51008158c55fc21a16612eb0b4f5cb873e42da5.jpg,其他,游戏改,"穿越,奇幻,战斗",2019-10-06,28685,1,全21话,"人理續存保障機構·迦勒底，對於僅憑魔術無法看見的世界，僅憑科學無法計算的世界進行觀測，
為了讓已被證明會滅亡於2017年的人類史存續下去，日夜持續着活動。

人類滅亡的原因，是在歷史上數個地點突然出現","{'藤丸立香': '島﨑信長', '瑪修．基利艾拉特': '高橋李依', '芙芙': '川澄綾子', '吉爾伽美什': '關智一', '恩奇都': '小林優', '伊絲塔': '植田佳奈', '梅林': '櫻井孝宏', '安娜': '淺川悠', '羅馬尼．阿基曼': '鈴村健一', '李奧納多．達文西': '坂本真綾', '牛若丸': '早見沙織', '武藏坊弁慶': '稻田徹', '列奧尼達一世': '三木真一郎'}","{'原作': '奈須蘑菇／TYPE-MOON', '主角色設計': '武內崇', '監督': '赤井俊文', '副監督': '黑木美幸', '角色設計': '高瀨智章', '次要角色設計': '岩崎將大', '生物設計': '河野惠美', '道具設計': '道下康太', '動作監督': '河野惠美、大島塔也', '技術監督': '宮原洋平', '美術設定': '鹽澤良憲', '美術監督': '薄井久代、平柳悟', '色彩設計': '中島和子', '攝影監督': '佐久間悠也', '3DCG': 'GEMBA', '3D監督': '江川久志、篠崎亨', '編輯': '三島章紀', '音樂': '芳賀敬太、川崎龍', '音響監督': '岩浪美和', '製作': 'CloverWorks'}"
1437,7952,群居姐妹 OVA,http://i0.hdslb.com/bfs/bangumi/39230196bdc3cc886fc70fb2812311bcf9914125.jpg,其他,其他,"日常,泡面",2015-09-18,6538,1,全1话,生活在某个住宅区中的仲野一家，为拥有七人规模的大家庭。由于父母亲经常不在家的关系，所以总是由晴辉、梦月、弥生、羽月及咲月这1男4女的孩子们一同生活。而身任长男的晴辉总是要应付个性大不相同的4位姐妹，虽,"{'仲野梦月': '明坂聪美', '仲野弥生': '小松未可子', '仲野羽月': '德井青空', '仲野咲月': '堀野纱也加', '仲野晴辉': '阿部敦'}","{'原作': '米田和佐', '监督': '木村宽', '角色设计': '伊藤依织子', '音响监督': '大室正胜', '音乐': 'shusei', '制片': 'Dream Creation', '动画制作': 'Creators in Pack', '音响制作': 'DAX Production'}"
1438,28222687,香蕉喵 不可思议的伙伴们,http://i0.hdslb.com/bfs/bangumi/image/52df11ffc5c9946a8cdb035f3c09e376e934118a.jpg,会员专享,原创,"少儿,治愈,萌系",2019-10-01,28589,1,全13话,"这个世界里还有许多我们不了解的神奇生物。
在某座星球上，诞生了一只不可思议的生物。
它的名字叫「香蕉喵」。
它们会在怎样的星球上诞生，过上怎样的生活呢？
而且，如果它们也梦想来到地球的话…","{'梶裕贵': '梶裕贵', '村濑步': '村濑步', '优木加奈': '优木加奈'}","{'原作': 'クーリア', '监督': '矢立きょう', '脚本': 'たかたまさひろ', '角色设计': '長野明代', '音响监督': '阿部信行', '音乐': '立山秋航', '动画制作': 'TMS Entertainment \\u002F Gathering'}"
